Species_Tissue;Time;Treatment;Value
Maize_Shoot;9;C;-18.19
Maize_Shoot;9;C;-17.96
Maize_Shoot;9;C;-17.64
Maize_Shoot;9;C;-17.27
Maize_Shoot;9;C;-17.51
Maize_Shoot;9;C;-17.83
Maize_Shoot;9;C;-18.04
Maize_Shoot;9; -P;-17.73
Maize_Shoot;9; -P;-17.9
Maize_Shoot;9; -P;-17.89
Maize_Shoot;9; -P;-17.98
Maize_Shoot;9; -P;-18.15
Maize_Shoot;9; -P;-17.88
Maize_Shoot;9; -P;-17.65
Maize_Shoot;9; -Fe;-16.97
Maize_Shoot;9; -Fe;-16.82
Maize_Shoot;9; -Fe;-16.26
Maize_Shoot;9; -Fe;-16.5
Maize_Shoot;9; -Fe;-16.38
Maize_Shoot;9; -Fe;-16.81
Maize_Shoot;9; -Fe;-16.55
Maize_Shoot;9; -P/-Fe;-17.43
Maize_Shoot;9; -P/-Fe;-17.17
Maize_Shoot;9; -P/-Fe;-16.68
Maize_Shoot;9; -P/-Fe;-17.19
Maize_Shoot;9; -P/-Fe;-17.28
Maize_Shoot;9; -P/-Fe;-15.87
Maize_Shoot;9; -P/-Fe;-16.97
Maize_Shoot;11;C;-18.09
Maize_Shoot;11;C;-17.85
Maize_Shoot;11;C;-17.93
Maize_Shoot;11;C;-17.13
Maize_Shoot;11;C;-17.61
Maize_Shoot;11;C;-18.01
Maize_Shoot;11;C;-18.39
Maize_Shoot;11; -P;-17.55
Maize_Shoot;11; -P;-17.08
Maize_Shoot;11; -P;-17.1
Maize_Shoot;11; -P;-17.7
Maize_Shoot;11; -P;-17.56
Maize_Shoot;11; -P;-17.53
Maize_Shoot;11; -P;-17.7
Maize_Shoot;11; -Fe;-16.28
Maize_Shoot;11; -Fe;-15.77
Maize_Shoot;11; -Fe;-16.43
Maize_Shoot;11; -Fe;-16.05
Maize_Shoot;11; -Fe;-16.16
Maize_Shoot;11; -Fe;-16.38
Maize_Shoot;11; -Fe;-17.33
Maize_Shoot;11; -P/-Fe;-17.44
Maize_Shoot;11; -P/-Fe;-17.3
Maize_Shoot;11; -P/-Fe;-17.42
Maize_Shoot;11; -P/-Fe;-16.56
Maize_Shoot;11; -P/-Fe;-17.08
Maize_Shoot;11; -P/-Fe;-17.53
Maize_Shoot;11; -P/-Fe;-17.08
Maize_Shoot;14;C;-17.87
Maize_Shoot;14;C;-17.84
Maize_Shoot;14;C;-17.9
Maize_Shoot;14;C;-18.16
Maize_Shoot;14;C;-18.16
Maize_Shoot;14;C;-17.45
Maize_Shoot;14;C;-17.61
Maize_Shoot;14; -P;-18.06
Maize_Shoot;14; -P;-17.23
Maize_Shoot;14; -P;-18.08
Maize_Shoot;14; -P;-17.94
Maize_Shoot;14; -P;-18.15
Maize_Shoot;14; -P;-18.32
Maize_Shoot;14; -P;-17.95
Maize_Shoot;14; -Fe;-16.95
Maize_Shoot;14; -Fe;-17.22
Maize_Shoot;14; -Fe;-17.2
Maize_Shoot;14; -Fe;-17.28
Maize_Shoot;14; -Fe;-16.74
Maize_Shoot;14; -Fe;-17.37
Maize_Shoot;14; -Fe;-17.29
Maize_Shoot;14; -P/-Fe;-17.3
Maize_Shoot;14; -P/-Fe;-17.18
Maize_Shoot;14; -P/-Fe;-17.47
Maize_Shoot;14; -P/-Fe;-17.4
Maize_Shoot;14; -P/-Fe;-17
Maize_Shoot;14; -P/-Fe;-17.26
Maize_Shoot;14; -P/-Fe;-17.58
Barley_Root;0;C;-26.81
Barley_Root;0;C;-27.81
Barley_Root;0;C;-27.19
Barley_Root;0;C;-27.38
Barley_Root;0;C;-27.69
Barley_Root;0;C;-27.01
Barley_Root;0;C;-27.7
Barley_Root;0; -P;-27
Barley_Root;0; -P;-26.84
Barley_Root;0; -P;-28.04
Barley_Root;0; -P;-27.85
Barley_Root;0; -P;-28.79
Barley_Root;0; -P;-28.66
Barley_Root;0; -P;-27.64
Barley_Root;0; -Fe;-26.52
Barley_Root;0; -Fe;-29
Barley_Root;0; -Fe;-29.39
Barley_Root;0; -Fe;-27.03
Barley_Root;0; -Fe;-27.3
Barley_Root;0; -Fe;-27.32
Barley_Root;0; -Fe;-27.44
Barley_Root;0; -P/-Fe;-27.97
Barley_Root;0; -P/-Fe;-26.32
Barley_Root;0; -P/-Fe;-27.45
Barley_Root;0; -P/-Fe;-28.39
Barley_Root;0; -P/-Fe;-26.62
Barley_Root;0; -P/-Fe;-27.88
Barley_Root;0; -P/-Fe;-27.78
Barley_Root;2;C;-29.07
Barley_Root;2;C;-29.19
Barley_Root;2;C;-31.41
Barley_Root;2;C;-27.73
Barley_Root;2;C;-27.62
Barley_Root;2;C;-28.22
Barley_Root;2;C;-27.92
Barley_Root;2; -P;-30.47
Barley_Root;2; -P;-28.99
Barley_Root;2; -P;-29.86
Barley_Root;2; -P;-30.31
Barley_Root;2; -P;-30.19
Barley_Root;2; -P;-30.34
Barley_Root;2; -P;-28.72
Barley_Root;2; -Fe;-28.5
Barley_Root;2; -Fe;-27.5
Barley_Root;2; -Fe;-29.81
Barley_Root;2; -Fe;-28
Barley_Root;2; -Fe;-28.11
Barley_Root;2; -Fe;-29.07
Barley_Root;2; -Fe;-30.49
Barley_Root;2; -P/-Fe;-30.92
Barley_Root;2; -P/-Fe;-31.28
Barley_Root;2; -P/-Fe;-32.06
Barley_Root;2; -P/-Fe;-27.86
Barley_Root;2; -P/-Fe;-31.4
Barley_Root;2; -P/-Fe;-31.84
Barley_Root;2; -P/-Fe;-30.54
Barley_Root;4;C;-33.79
Barley_Root;4;C;-33.43
Barley_Root;4;C;-31.19
Barley_Root;4;C;-30.77
Barley_Root;4;C;-31.44
Barley_Root;4;C;-29.71
Barley_Root;4;C;-30.2
Barley_Root;4; -P;-32.9
Barley_Root;4; -P;-34.17
Barley_Root;4; -P;-33.65
Barley_Root;4; -P;-32.42
Barley_Root;4; -P;-31.59
Barley_Root;4; -P;-32.54
Barley_Root;4; -P;-33.82
Barley_Root;4; -Fe;-33.68
Barley_Root;4; -Fe;-31.49
Barley_Root;4; -Fe;-29.53
Barley_Root;4; -Fe;-31.58
Barley_Root;4; -Fe;-31.39
Barley_Root;4; -Fe;-32.12
Barley_Root;4; -Fe;-32.1
Barley_Root;4; -P/-Fe;-30.58
Barley_Root;4; -P/-Fe;-32.64
Barley_Root;4; -P/-Fe;-33.47
Barley_Root;4; -P/-Fe;-33.83
Barley_Root;4; -P/-Fe;-34.12
Barley_Root;4; -P/-Fe;-30.27
Barley_Root;4; -P/-Fe;-32.17
Barley_Root;7;C;-34.62
Barley_Root;7;C;-33.82
Barley_Root;7;C;-32.12
Barley_Root;7;C;-34.72
Barley_Root;7;C;-34.42
Barley_Root;7;C;-33.62
Barley_Root;7;C;-34.69
Barley_Root;7; -P;-34.68
Barley_Root;7; -P;-35.63
Barley_Root;7; -P;-35.65
Barley_Root;7; -P;-33.35
Barley_Root;7; -P;-35.32
Barley_Root;7; -P;-34.66
Barley_Root;7; -P;-33.28
Barley_Root;7; -Fe;-35.2
Barley_Root;7; -Fe;-34.1
Barley_Root;7; -Fe;-30.21
Barley_Root;7; -Fe;-34.93
Barley_Root;7; -Fe;-31.8
Barley_Root;7; -Fe;-34.02
Barley_Root;7; -Fe;-32.98
Barley_Root;7; -P/-Fe;-34.97
Barley_Root;7; -P/-Fe;-32.97
Barley_Root;7; -P/-Fe;-35.78
Barley_Root;7; -P/-Fe;-35.73
Barley_Root;7; -P/-Fe;-34.95
Barley_Root;7; -P/-Fe;-35.37
Barley_Root;7; -P/-Fe;-36.55
Barley_Root;9;C;-33.94
Barley_Root;9;C;-36.29
Barley_Root;9;C;-34.48
Barley_Root;9;C;-35.53
Barley_Root;9;C;-35.47
Barley_Root;9;C;-34.95
Barley_Root;9;C;-32.6
Barley_Root;9; -P;-38.05
Barley_Root;9; -P;-34.53
Barley_Root;9; -P;-34.65
Barley_Root;9; -P;-36.22
Barley_Root;9; -P;-32.78
Barley_Root;9; -P;-34.59
Barley_Root;9; -P;-35.45
Barley_Root;9; -Fe;-34.62
Barley_Root;9; -Fe;-33.76
Barley_Root;9; -Fe;-35.51
Barley_Root;9; -Fe;-34.72
Barley_Root;9; -Fe;-36.57
Barley_Root;9; -Fe;-36.88
Barley_Root;9; -Fe;-32.43
Barley_Root;9; -P/-Fe;-35.75
Barley_Root;9; -P/-Fe;-36.94
Barley_Root;9; -P/-Fe;-36.82
Barley_Root;9; -P/-Fe;-34.51
Barley_Root;9; -P/-Fe;-34.67
Barley_Root;9; -P/-Fe;-34.92
Barley_Root;9; -P/-Fe;-37.43
Barley_Root;11;C;-33.72
Barley_Root;11;C;-35.66
Barley_Root;11;C;-36.08
Barley_Root;11;C;-34.75
Barley_Root;11;C;-35.27
Barley_Root;11;C;-33.81
Barley_Root;11;C;-34.83
Barley_Root;11; -P;-37.01
Barley_Root;11; -P;-35.71
Barley_Root;11; -P;-34.78
Barley_Root;11; -P;-36.27
Barley_Root;11; -P;-35.49
Barley_Root;11; -P;-35.9
Barley_Root;11; -P;-36.09
Barley_Root;11; -Fe;-34.05
Barley_Root;11; -Fe;-34.78
Barley_Root;11; -Fe;-34.64
Barley_Root;11; -Fe;-34.51
Barley_Root;11; -Fe;-34.77
Barley_Root;11; -Fe;-33.16
Barley_Root;11; -Fe;-34.23
Barley_Root;11; -P/-Fe;-36.51
Barley_Root;11; -P/-Fe;-35.96
Barley_Root;11; -P/-Fe;-33.8
Barley_Root;11; -P/-Fe;-37.24
Barley_Root;11; -P/-Fe;-36.41
Barley_Root;11; -P/-Fe;-35.52
Barley_Root;11; -P/-Fe;-35.94
Barley_Root;14;C;-35.31
Barley_Root;14;C;-35.99
Barley_Root;14;C;-36.89
Barley_Root;14;C;-37.63
Barley_Root;14;C;-37.02
Barley_Root;14;C;-37.21
Barley_Root;14;C;-35.8
Barley_Root;14; -P;-36.23
Barley_Root;14; -P;-37.26
Barley_Root;14; -P;-36.65
Barley_Root;14; -P;-38.99
Barley_Root;14; -P;-38.03
Barley_Root;14; -P;-36.76
Barley_Root;14; -P;-37.25
Barley_Root;14; -Fe;-34.68
Barley_Root;14; -Fe;-33.64
Barley_Root;14; -Fe;-36.59
Barley_Root;14; -Fe;-36.66
Barley_Root;14; -Fe;-35.12
Barley_Root;14; -Fe;-36.1
Barley_Root;14; -Fe;-37.45
Barley_Root;14; -P/-Fe;-37.72
Barley_Root;14; -P/-Fe;-37.95
Barley_Root;14; -P/-Fe;-37.95
Barley_Root;14; -P/-Fe;-37.86
Barley_Root;14; -P/-Fe;-37.63
Barley_Root;14; -P/-Fe;-37.68
Barley_Root;14; -P/-Fe;-36.95
Barley_Shoot;0;C;-30.61
Barley_Shoot;0;C;-31.28
Barley_Shoot;0;C;-30.76
Barley_Shoot;0;C;-31.51
Barley_Shoot;0;C;-32.16
Barley_Shoot;0;C;-30.87
Barley_Shoot;0;C;-30.96
Barley_Shoot;0; -P;-31.08
Barley_Shoot;0; -P;-29.78
Barley_Shoot;0; -P;-30.74
Barley_Shoot;0; -P;-31.48
Barley_Shoot;0; -P;-31.95
Barley_Shoot;0; -P;-31.53
Barley_Shoot;0; -P;-30.82
Barley_Shoot;0; -Fe;-30.31
Barley_Shoot;0; -Fe;-31.9
Barley_Shoot;0; -Fe;-31.79
Barley_Shoot;0; -Fe;-30.05
Barley_Shoot;0; -Fe;-30.5
Barley_Shoot;0; -Fe;-30.64
Barley_Shoot;0; -Fe;-31.08
Barley_Shoot;0; -P/-Fe;-31.33
Barley_Shoot;0; -P/-Fe;-30.04
Barley_Shoot;0; -P/-Fe;-30.93
Barley_Shoot;0; -P/-Fe;-32.14
Barley_Shoot;0; -P/-Fe;-30.38
Barley_Shoot;0; -P/-Fe;-31.62
Barley_Shoot;0; -P/-Fe;-31.01
Barley_Shoot;2;C;-32.62
Barley_Shoot;2;C;-34.18
Barley_Shoot;2;C;-34.71
Barley_Shoot;2;C;-32.23
Barley_Shoot;2;C;-31.59
Barley_Shoot;2;C;-32.06
Barley_Shoot;2;C;-31.75
Barley_Shoot;2; -P;-33.11
Barley_Shoot;2; -P;-32.76
Barley_Shoot;2; -P;-35.03
Barley_Shoot;2; -P;-33.93
Barley_Shoot;2; -P;-33.42
Barley_Shoot;2; -P;-33.33
Barley_Shoot;2; -P;-33.36
Barley_Shoot;2; -Fe;-33.42
Barley_Shoot;2; -Fe;-33.11
Barley_Shoot;2; -Fe;-33.75
Barley_Shoot;2; -Fe;-32.29
Barley_Shoot;2; -Fe;-32.97
Barley_Shoot;2; -Fe;-33.29
Barley_Shoot;2; -Fe;-34.94
Barley_Shoot;2; -P/-Fe;-33.31
Barley_Shoot;2; -P/-Fe;-34.57
Barley_Shoot;2; -P/-Fe;-33.89
Barley_Shoot;2; -P/-Fe;-32.05
Barley_Shoot;2; -P/-Fe;-33.29
Barley_Shoot;2; -P/-Fe;-33.84
Barley_Shoot;2; -P/-Fe;-34.09
Barley_Shoot;4;C;-36.24
Barley_Shoot;4;C;-36.05
Barley_Shoot;4;C;-35.2
Barley_Shoot;4;C;-35.52
Barley_Shoot;4;C;-35.56
Barley_Shoot;4;C;-34.65
Barley_Shoot;4;C;-35.39
Barley_Shoot;4; -P;-35.26
Barley_Shoot;4; -P;-36.05
Barley_Shoot;4; -P;-35.41
Barley_Shoot;4; -P;-35.29
Barley_Shoot;4; -P;-35.43
Barley_Shoot;4; -P;-35.63
Barley_Shoot;4; -P;-34.8
Barley_Shoot;4; -Fe;-36.12
Barley_Shoot;4; -Fe;-35.7
Barley_Shoot;4; -Fe;-34.14
Barley_Shoot;4; -Fe;-35.62
Barley_Shoot;4; -Fe;-35.55
Barley_Shoot;4; -Fe;-35.75
Barley_Shoot;4; -Fe;-34.43
Barley_Shoot;4; -P/-Fe;-35.81
Barley_Shoot;4; -P/-Fe;-35.11
Barley_Shoot;4; -P/-Fe;-35.94
Barley_Shoot;4; -P/-Fe;-36.41
Barley_Shoot;4; -P/-Fe;-35.41
Barley_Shoot;4; -P/-Fe;-34.78
Barley_Shoot;4; -P/-Fe;-36.26
Barley_Shoot;7;C;-37.24
Barley_Shoot;7;C;-36.99
Barley_Shoot;7;C;-36.83
Barley_Shoot;7;C;-36.97
Barley_Shoot;7;C;-38.21
Barley_Shoot;7;C;-36.9
Barley_Shoot;7;C;-37.35
Barley_Shoot;7; -P;-37.7
Barley_Shoot;7; -P;-37.08
Barley_Shoot;7; -P;-37.82
Barley_Shoot;7; -P;-37.56
Barley_Shoot;7; -P;-36.91
Barley_Shoot;7; -P;-37.67
Barley_Shoot;7; -P;-37.34
Barley_Shoot;7; -Fe;-38.16
Barley_Shoot;7; -Fe;-37.36
Barley_Shoot;7; -Fe;-36.21
Barley_Shoot;7; -Fe;-37.27
Barley_Shoot;7; -Fe;-36.93
Barley_Shoot;7; -Fe;-37.44
Barley_Shoot;7; -Fe;-36.76
Barley_Shoot;7; -P/-Fe;-37.67
Barley_Shoot;7; -P/-Fe;-37.03
Barley_Shoot;7; -P/-Fe;-38.19
Barley_Shoot;7; -P/-Fe;-37.38
Barley_Shoot;7; -P/-Fe;-37.23
Barley_Shoot;7; -P/-Fe;-37.83
Barley_Shoot;7; -P/-Fe;-38.07
Barley_Shoot;9;C;-37.66
Barley_Shoot;9;C;-37.91
Barley_Shoot;9;C;-37.56
Barley_Shoot;9;C;-37.92
Barley_Shoot;9;C;-38.89
Barley_Shoot;9;C;-38.42
Barley_Shoot;9;C;-38.43
Barley_Shoot;9; -P;-38.48
Barley_Shoot;9; -P;-37.63
Barley_Shoot;9; -P;-38.3
Barley_Shoot;9; -P;-38.56
Barley_Shoot;9; -P;-38.22
Barley_Shoot;9; -P;-38.1
Barley_Shoot;9; -P;-37.8
Barley_Shoot;9; -Fe;-36.92
Barley_Shoot;9; -Fe;-37.96
Barley_Shoot;9; -Fe;-37.8
Barley_Shoot;9; -Fe;-38.08
Barley_Shoot;9; -Fe;-37.92
Barley_Shoot;9; -Fe;-38.35
Barley_Shoot;9; -Fe;-38.54
Barley_Shoot;9; -P/-Fe;-38.32
Barley_Shoot;9; -P/-Fe;-38.43
Barley_Shoot;9; -P/-Fe;-38.13
Barley_Shoot;9; -P/-Fe;-38.06
Barley_Shoot;9; -P/-Fe;-37.71
Barley_Shoot;9; -P/-Fe;-38.12
Barley_Shoot;9; -P/-Fe;-38.28
Barley_Shoot;11;C;-38.02
Barley_Shoot;11;C;-38.33
Barley_Shoot;11;C;-38.26
Barley_Shoot;11;C;-38.87
Barley_Shoot;11;C;-37.98
Barley_Shoot;11;C;-38.09
Barley_Shoot;11;C;-38.11
Barley_Shoot;11; -P;-38.48
Barley_Shoot;11; -P;-39.03
Barley_Shoot;11; -P;-39.06
Barley_Shoot;11; -P;-38.92
Barley_Shoot;11; -P;-38.25
Barley_Shoot;11; -P;-38.41
Barley_Shoot;11; -P;-38.01
Barley_Shoot;11; -Fe;-36.98
Barley_Shoot;11; -Fe;-38.46
Barley_Shoot;11; -Fe;-38.91
Barley_Shoot;11; -Fe;-38.09
Barley_Shoot;11; -Fe;-38.13
Barley_Shoot;11; -Fe;-38.42
Barley_Shoot;11; -Fe;-38.46
Barley_Shoot;11; -P/-Fe;-38.39
Barley_Shoot;11; -P/-Fe;-38.69
Barley_Shoot;11; -P/-Fe;-38.09
Barley_Shoot;11; -P/-Fe;-38.8
Barley_Shoot;11; -P/-Fe;-38.47
Barley_Shoot;11; -P/-Fe;-38.29
Barley_Shoot;11; -P/-Fe;-38.55
Barley_Shoot;14;C;-39.12
Barley_Shoot;14;C;-39.31
Barley_Shoot;14;C;-39.69
Barley_Shoot;14;C;-39.11
Barley_Shoot;14;C;-38.77
Barley_Shoot;14;C;-39.49
Barley_Shoot;14;C;-39.81
Barley_Shoot;14; -P;-39.18
Barley_Shoot;14; -P;-38.95
Barley_Shoot;14; -P;-39.15
Barley_Shoot;14; -P;-39.01
Barley_Shoot;14; -P;-39.17
Barley_Shoot;14; -P;-39.15
Barley_Shoot;14; -P;-39.11
Barley_Shoot;14; -Fe;-39.13
Barley_Shoot;14; -Fe;-39.11
Barley_Shoot;14; -Fe;-39.45
Barley_Shoot;14; -Fe;-39.22
Barley_Shoot;14; -Fe;-39.08
Barley_Shoot;14; -Fe;-39.54
Barley_Shoot;14; -Fe;-39.68
Barley_Shoot;14; -P/-Fe;-39.26
Barley_Shoot;14; -P/-Fe;-39.32
Barley_Shoot;14; -P/-Fe;-38.25
Barley_Shoot;14; -P/-Fe;-39.22
Barley_Shoot;14; -P/-Fe;-39.44
Barley_Shoot;14; -P/-Fe;-39.42
Barley_Shoot;14; -P/-Fe;-38.57
